OrderID,OrderDate,Region_City_Country,Channel,PromotionName,ProductName,Manufacturer,Category_SubCategory,UnitCost,Price,OrderQty,Row_Id
1994,21-09-2022,"North America,Parker,United States",Store,no discount,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 White,"Proseware, Inc.","Computers-Printers, Scanners & Fax",29.24311875,196,10,20156
1997,22-09-2022,"North America,Norfolk,United States",Store,north america spring promotion,Proseware Projector 480p LCD12 Silver,"Proseware, Inc.",Computers-Projectors & Screens,205.7377272,229,9,24637
1998,23-09-2022,"North America,Cheney,United States",Store,north america spring promotion,SV DVD 12-Inch Player Portable M400 Silver,Southridge Video,"Music, Movies and Audio Books-Movie DVD",39.61174476,179.99,9,22804
1999,24-09-2022,"North America,Winchester,United States",Store,north america back-to-school promotion,Contoso Enhanced Capacity Battery M800 White,"Contoso, Ltd",Computers-Computers Accessories,21.39494405,27.9,12,22805
2000,25-09-2022,"North America,North Harford,United States",Catalog,no discount,SV Car Video LCD7W M7082 Silver,Southridge Video,TV and Video-Car Video,565.6126411,699,10,23736
2002,26-09-2022,"Asia,Beijing,China",Online,asian summer promotion,Contoso Home Theater System 5.1 Channel M1520 Brown,"Contoso, Ltd",TV and Video-Home Theater System,9.880780372,339,12,25605
2003,27-09-2022,"North America,Fort Lauderdale,United States",Store,north america spring promotion,Fabrikam Laptop19 M9000 Black,"Fabrikam, Inc.",Computers-Laptops,62.95122442,1099,9,25606
2004,28-09-2022,"North America,Hackensack,United States",Store,north america spring promotion,Contoso Multi-line phones M30 Grey,"Contoso, Ltd",Cell phones-Home & Office Phones,9.629248739,22.99,9,19517
2005,29-09-2022,"Europe,Athens,Greece",Store,european spring promotion,Proseware Scan Jet Digital Flat Bed Scanner M300 Green,"Proseware, Inc.","Computers-Printers, Scanners & Fax",82.44560019,121,12,22291
2006,30-09-2022,"Europe,Lisbon,Portugal",Store,european back-to-scholl promotion,Proseware Projector 480p LCD12 White,"Proseware, Inc.",Computers-Projectors & Screens,204.2484745,229,9,22292
2007,01-10-2022,"North America,Naples,United States",Store,north america holiday promotion,Fabrikam SLR Camera X150 Orange,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,228.7508366,480.5,8,22293
2008,02-10-2022,"North America,Back River,United States",Store,north america back-to-school promotion,Litware Home Theater System 4.1 Channel M413 Silver,"Litware, Inc.",TV and Video-Home Theater System,213.0845296,549,12,22294
2009,03-10-2022,"Asia,Beijing,China",Reseller,no discount,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Cell phones-Touch Screen Phones ,70.50564646,199,12,24343
2010,04-10-2022,"North America,Kennewick,United States",Store,no discount,"Adventure Works 32"" LCD HDTV M130 Brown",Adventure Works,TV and Video-Televisions,384.6149182,499.99,10,18940
2011,05-10-2022,"North America,North Harford,United States",Catalog,north america back-to-school promotion,Contoso ADSL Modem Splitter/Filter X 3 E300 Grey,"Contoso, Ltd",Computers-Computers Accessories,46.66807965,52.9,24,18941
2012,06-10-2022,"Asia,Beijing,China",Online,asian spring promotion,SV Car Video LCD9.2W X9281 Silver,Southridge Video,TV and Video-Car Video,414.0846247,869,9,19062
2013,07-10-2022,"North America,Fort Atkinson,United States",Store,north america back-to-school promotion,Adventure Works Laptop15 M1501 Silver,Adventure Works,Computers-Laptops,593.6344358,699,12,19063
2014,08-10-2022,"North America,Jacksonville,United States",Store,no discount,WWI Desktop PC1.80 E1800 Brown,Wide World Importers,Computers-Desktops,231.16654,229.9,20,19179
2015,09-10-2022,"North America,North Harford,United States",Catalog,north america holiday promotion,A. Datum Interchangeable lens Non-SLR Digital Camera X250 Silver,A. Datum Corporation,Cameras and camcorders -Digital Cameras,1.472701834,268,13,23084
2017,10-10-2022,"Asia,Beijing,China",Reseller,asian summer promotion,Litware Home Theater System 7.1 Channel X711 Brown,"Litware, Inc.",TV and Video-Home Theater System,704.1995855,1109,6,23267
2018,11-10-2022,"North America,Virginia Beach,United States",Store,no discount,The Phone Company Smart phones 320 x 320 M86 Gold,The Phone Company,Cell phones-Smart phones & PDAs ,111.4513449,288,10,18265
2019,12-10-2022,"North America,Vineland,United States",Store,north america holiday promotion,Contoso Smart Battery M901 Blue,"Contoso, Ltd",Computers-Computers Accessories,5.264407631,11.5,13,25820
2024,13-10-2022,"Asia,Beijing,China",Online,asian holiday promotion,A. Datum Compact Digital Camera M200 Orange,A. Datum Corporation,Cameras and camcorders -Digital Cameras,48.27348361,129,52,5511
2025,14-10-2022,"Europe,Valletta,Malta",Store,european spring promotion,SV DVD 7-Inch Player Portable E200 White,Southridge Video,"Music, Movies and Audio Books-Movie DVD",6.851067392,109.99,6,23324
2026,15-10-2022,"North America,Seattle,United States",Store,no discount,Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,254.5861703,657,10,23511
2029,16-10-2022,"North America,Lewisville,United States",Store,north america back-to-school promotion,Proseware Laptop8.9 E089 White,"Proseware, Inc.",Computers-Laptops,259.1203168,326,6,21046
2030,17-10-2022,"Asia,Canberra,Australia",Store,asian holiday promotion,Contoso Power Inverter - DC to AC power inverter E900 Grey,"Contoso, Ltd",Computers-Computers Accessories,0.337060384,9.5,26,18728
2031,18-10-2022,"North America,North Harford,United States",Catalog,north america holiday promotion,Proseware 23ppm Laser Printer with Wireless and Wired Network Interfaces M680 Black,"Proseware, Inc.","Computers-Printers, Scanners & Fax",84.6485165,196,13,21852
2032,19-10-2022,"North America,Ottawa,Canada",Store,north america spring promotion,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Cameras and camcorders -Digital Cameras,2.865911455,165,4,23010
2034,20-10-2022,"Asia,Osaka,Japan",Store,asian holiday promotion,A. Datum Ultra Compact Digital Camera M190 Orange,A. Datum Corporation,Cameras and camcorders -Digital Cameras,34.60496373,165,26,22576
2036,21-10-2022,"North America,San Antonio,United States",Store,no discount,"Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,119.704173,358,10,19214
2038,22-10-2022,"North America,Boulder,United States",Store,north america holiday promotion,Contoso General Carrying Case E304 Black,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,6.250331452,19.99,6,21459
2039,23-10-2022,"North America,North Harford,United States",Catalog,north america back-to-school promotion,Adventure Works Laptop15 M1501 Red,Adventure Works,Computers-Laptops,0.836623819,699,24,21458
2040,24-10-2022,"North America,Seattle,United States",Store,north america back-to-school promotion,A. Datum Full Frame Digital Camera X300 Black,A. Datum Corporation,Cameras and camcorders -Digital Cameras,10.22507743,231,12,19047
2041,25-10-2022,"Asia,Beijing,China",Online,asian holiday promotion,Adventure Works LCD17W E203 White,Adventure Works,Computers-Monitors,85.10261833,129,26,19232
2042,26-10-2022,"North America,Anchorage,United States",Store,north america holiday promotion,Adventure Works Laptop15.4W M1548 Red,Adventure Works,Computers-Laptops,487.8655608,758,13,19233
2043,27-10-2022,"North America,Seattle,United States",Reseller,north america holiday promotion,SV Car Video LCD7W M7080 Black,Southridge Video,TV and Video-Car Video,198.5367404,500,13,20039
2044,28-10-2022,"North America,New York,United States",Store,north america spring promotion,Contoso SLR Camera X146 Orange,"Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,187.5062438,427,9,20040
2047,29-10-2022,"North America,Norfolk,United States",Store,no discount,Litware Home Theater System 5.1 Channel M514 Brown,"Litware, Inc.",TV and Video-Home Theater System,382.8271895,599,10,20041
2048,30-10-2022,"Europe,Paris,France",Reseller,no discount,Proseware Ink Jet Fax Machine E100 White,"Proseware, Inc.","Computers-Printers, Scanners & Fax",78.94805572,78,10,21620
2050,31-10-2022,"Europe,Koln,Germany",Store,european spring promotion,SV DVD 58 DVD Storage Binder M55 Red,Southridge Video,"Music, Movies and Audio Books-Movie DVD",8.634626132,13.89,12,23022
2054,01-11-2022,"Asia,Urumqi,China",Store,asian spring promotion,"Contoso SLR Camera 35"" M358 Gold","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,280.614199,358,9,23211
2055,02-11-2022,"North America,North Harford,United States",Catalog,no discount,Contoso Pen Touch Screen Phones M320 Black,"Contoso, Ltd",Cell phones-Touch Screen Phones ,123.1116515,290,10,26141
2056,03-11-2022,"Asia,Beijing,China",Reseller,asian holiday promotion,The Phone Company PDA Phone Unlocked 3.5 inches M530 Black,The Phone Company,Cell phones-Smart phones & PDAs ,48.58404935,268,13,20350
2057,04-11-2022,"Asia,Osaka,Japan",Store,asian holiday promotion,Fabrikam Home and Vacation Moviemaker 1/3'' 8.5mm M200 Black,"Fabrikam, Inc.",Cameras and camcorders -Camcorders,460.9201617,638,13,20351
2058,05-11-2022,"Europe,Hofheim am Taunus,Germany",Store,european back-to-scholl promotion,Adventure Works Laptop16 M1601 Silver,Adventure Works,Computers-Laptops,135.9451148,599,9,21567
2059,06-11-2022,"North America,Paterson,United States",Store,north america holiday promotion,Contoso DVD 14-Inch Player Portable L100 Silver,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",57.82182894,259.99,6,23198
2060,07-11-2022,"Asia,Beijing,China",Reseller,asian holiday promotion,Contoso Home Theater System 2.1 Channel E1200 Silver,"Contoso, Ltd",TV and Video-Home Theater System,230.730508,299,6,20447
2061,08-11-2022,"North America,Spokane,United States",Store,north america spring promotion,Contoso Touch Screen Phones - CRT M11 Black,"Contoso, Ltd",Cell phones-Touch Screen Phones ,19.96261429,189,4,22732
2062,09-11-2022,"North America,Waukesha,United States",Store,no discount,Contoso Enhanced Capacity Battery M800 White,"Contoso, Ltd",Computers-Computers Accessories,1.974927548,27.9,10,23451
2063,10-11-2022,"North America,Fort Atkinson,United States",Store,no discount,Contoso Carrying Case E312 Pink,"Contoso, Ltd",Cameras and camcorders -Cameras & Camcorders Accessories,13.37525738,49.96,5,23452
2064,11-11-2022,"North America,Georgetown,United States",Store,north america holiday promotion,Proseware Screen 100in M1609 White,"Proseware, Inc.",Computers-Projectors & Screens,68.48884306,190,6,22734
2065,12-11-2022,"North America,Bethesda,United States",Online,north america holiday promotion,"Contoso SLR Camera 35"" M358 Pink","Contoso, Ltd",Cameras and camcorders -Digital SLR Cameras,232.9068546,358,13,22733
2066,13-11-2022,"Europe,Paris,France",Store,no discount,Fabrikam Laptop12W M2080 Silver,"Fabrikam, Inc.",Computers-Laptops,399.4339274,399,10,19422
2067,14-11-2022,"North America,Sebring,United States",Store,no discount,WWI LCD20 M220 Black,Wide World Importers,Computers-Monitors,40.24863996,259,10,20203
2068,15-11-2022,"North America,Denver,United States",Store,no discount,Fabrikam SLR Camera X148 Silver Grey,"Fabrikam, Inc.",Cameras and camcorders -Digital SLR Cameras,265.1631388,657,10,20204
2071,16-11-2022,"Europe,Berlin,Germany",Online,no discount,Contoso Screen 85in E085 Black,"Contoso, Ltd",Computers-Projectors & Screens,53.3726413,139,5,25330
2072,17-11-2022,"North America,Yakima,United States",Store,no discount,Contoso Screen 85in E085 Black,"Contoso, Ltd",Computers-Projectors & Screens,127.8160398,139,5,20488
2073,18-11-2022,"Europe,Hofheim am Taunus,Germany",Store,no discount,SV USB Data Cable E600 Pink,Southridge Video,Computers-Computers Accessories,0.724451851,0.95,20,23476
2075,19-11-2022,"North America,Oregon,United States",Store,north america back-to-school promotion,Proseware Screen 85in E1010 Silver,"Proseware, Inc.",Computers-Projectors & Screens,82.42038101,139,6,18259
2077,20-11-2022,"North America,Kennebunkport,United States",Store,no discount,Contoso Laptop Cooling Hub notebook fan with 4 ports USB hub M200 Gold,"Contoso, Ltd",Computers-Computers Accessories,2.516734815,39.9,10,18260
2078,21-11-2022,"North America,Old Saybrook,United States",Store,north america spring promotion,The Phone Company Finger Touch Screen Phones M30 Gold,The Phone Company,Cell phones-Touch Screen Phones ,70.31988791,199,4,21588
2079,22-11-2022,"North America,Lowell,United States",Store,north america spring promotion,Contoso USB Wave Multi-media Keyboard E280 Black,"Contoso, Ltd",Computers-Computers Accessories,9.124335543,15.9,4,23294
2080,23-11-2022,"North America,Seattle,United States",Reseller,north america spring promotion,WWI LCD19 E107 White,Wide World Importers,Computers-Monitors,3.092571573,139,9,21429
2081,24-11-2022,"North America,Shreveport,United States",Store,north america spring promotion,Contoso DVD 9-Inch Player Portable M300 White,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",12.13728493,159.99,9,25613
2083,25-11-2022,"North America,Waukesha,United States",Store,no discount,Contoso Touch Screen Phones Infrared M901 Black,"Contoso, Ltd",Cell phones-Touch Screen Phones ,69.41837503,300,10,25614
2084,26-11-2022,"North America,Milliken,United States",Store,north america back-to-school promotion,The Phone Company Smart phones 8 GB of Memory M400 Black,The Phone Company,Cell phones-Smart phones & PDAs ,80.67646622,269,12,22857
2086,27-11-2022,"North America,Roanoke,United States",Store,north america holiday promotion,WWI Projector 1080p DLP86 Silver,Wide World Importers,Computers-Projectors & Screens,795.2568568,2499,6,2986
2087,28-11-2022,"Europe,Edinburgh,United Kingdom",Store,european holiday promotion,A. Datum Bridge Digital Camera M300 Orange,A. Datum Corporation,Cameras and camcorders -Digital Cameras,165.4683936,186.9,8,20986
2090,29-11-2022,"North America,Midland,United States",Store,north america back-to-school promotion,Reusable Phone Screen Protector E120,"Contoso, Ltd",Cell phones-Cell phones Accessories,1.120327846,2.94,240,18947
2091,30-11-2022,"Europe,Toulouse,France",Store,european spring promotion,"Adventure Works 40"" LCD HDTV M690 Brown",Adventure Works,TV and Video-Televisions,292.6664755,1184.97,12,18948
2092,01-12-2022,"North America,Bethesda,United States",Online,north america holiday promotion,A. Datum Consumer Digital Camera M300 Black,A. Datum Corporation,Cameras and camcorders -Digital Cameras,72.31158332,184.5,13,19461
2093,02-12-2022,"North America,Seattle,United States",Reseller,north america holiday promotion,Contoso USB Wave Multi-Media Keyboard E280 Grey,"Contoso, Ltd",Computers-Computers Accessories,12.58921937,15.9,13,21485
2094,03-12-2022,"North America,Tallahassee,United States",Store,north america back-to-school promotion,Contoso DVD 60 DVD Storage Binder L20 Red,"Contoso, Ltd","Music, Movies and Audio Books-Movie DVD",9.041376838,22.89,12,23248
2095,04-12-2022,"North America,Provincetown,United States",Store,north america holiday promotion,"The Phone Company Touch Screen Phones 26-2.2"" M200 Gold",The Phone Company,Cell phones-Touch Screen Phones ,107.6986023,230,13,23474
2096,05-12-2022,"Europe,Moscow,Russia",Store,no discount,The Phone Company PDA GPS Phone 4.7 inch L950 Silver,The Phone Company,Cell phones-Smart phones & PDAs ,118.7998847,368,10,19838
2097,06-12-2022,"Europe,Carlisle,United Kingdom",Store,european holiday promotion,The Phone Company Touch Screen Phones 5-Wire/On-wall M508 Black,The Phone Company,Cell phones-Touch Screen Phones ,93.45284381,258,8,19839
2098,07-12-2022,"Europe,Hofheim am Taunus,Germany",Store,european holiday promotion,Contoso Original K1m Li-Ion Standard Battery E170 Silver,"Contoso, Ltd",Cell phones-Cell phones Accessories,3.057841903,4.06,160,19666
